textid,label
168,sad
168,sad
168,surprise
168,fear
168,surprise
168,surprise
168,joy
168,surprise
168,fear
168,sad
168,fear
168,fear
168,joy
168,sad
168,surprise
168,joy
168,joy
168,surprise
168,sad
168,surprise
168,sad
168,sad
168,joy
168,surprise
168,fear
168,fear
168,joy
168,surprise
168,joy
168,fear
168,joy
168,joy
168,sad
168,surprise
168,surprise
168,fear
168,surprise
168,fear
168,joy
168,disgust
168,sad
168,joy
168,joy
168,joy
168,sad
168,fear
168,joy
168,joy
168,surprise
168,joy
168,sad
168,surprise
168,sad
168,joy
168,surprise
168,surprise
168,joy
168,fear
168,joy
168,fear
168,sad
168,joy
168,joy
168,joy
168,sad
168,surprise
168,joy
168,joy
168,sad
168,sad
168,fear
168,surprise
168,sad
168,joy
168,joy
168,surprise
168,joy
168,sad
168,joy
168,fear
168,fear
168,joy
168,fear
168,joy
168,joy
168,sad
168,surprise
168,fear
168,joy
168,surprise
168,fear
168,joy
168,joy
168,sad
168,surprise
168,joy
168,fear
168,joy
168,sad
168,joy
168,fear
168,sad
168,joy
168,joy
168,joy
168,joy
168,sad
168,fear
168,surprise
168,sad
168,fear
168,joy
168,fear
168,surprise
168,joy
168,sad
168,joy
168,surprise
168,joy
168,sad
168,joy
168,joy
168,surprise
168,fear
168,joy
168,surprise
168,joy
168,joy
168,fear
168,sad
168,fear
168,joy
168,surprise
168,joy
168,fear
168,joy
168,joy
168,sad
168,joy
168,joy
168,surprise
168,sad
168,surprise
168,sad
168,joy
168,sad
168,fear
168,joy
168,joy
168,surprise
168,joy
168,joy
168,joy
168,surprise
168,joy
168,fear
168,joy
168,sad
168,surprise
168,sad
168,fear
168,joy
168,joy
168,surprise
168,fear
168,joy
168,fear
168,surprise
168,joy
168,joy
168,sad
168,joy
168,fear
168,joy
168,joy
168,joy
168,fear
168,surprise
168,sad
168,fear
168,surprise
168,joy
168,joy
168,fear
168,joy
168,joy
168,sad
168,joy
168,joy
168,sad
168,joy
168,surprise
168,sad
168,joy
168,fear
168,fear
168,joy
168,surprise
168,fear
168,surprise
168,joy
168,sad
168,fear
168,joy
168,joy
168,joy
168,fear
168,joy
168,fear
168,sad
168,joy
168,joy
168,joy
168,surprise
168,fear
168,joy
168,joy
168,joy
168,surprise
168,joy
168,fear
168,surprise
168,joy
168,fear
168,joy
168,sad
168,joy
168,joy
168,sad
168,joy
168,joy
168,fear
168,sad
168,sad
168,joy
168,joy
168,surprise
168,joy
168,anger
168,joy
168,surprise
168,sad
168,joy
168,surprise
168,joy
168,surprise
168,joy
168,joy
168,sad
168,joy
168,fear
168,sad
168,sad
168,surprise
168,sad
168,sad
168,sad
168,surprise
168,joy
168,joy
168,surprise
168,surprise
168,sad
168,disgust
168,sad
168,fear
168,fear
168,sad
168,sad
168,joy
168,joy
168,fear
168,joy
168,sad
168,fear
168,fear
168,sad
168,sad
168,anger
168,joy
168,joy
168,fear
168,joy
168,sad
168,sad
168,joy
168,anger
168,joy
168,sad
168,joy
168,sad
168,joy
168,anger
168,fear
168,sad
168,surprise
168,joy
168,fear
168,surprise
168,sad
168,joy
168,fear
168,fear
168,joy
168,fear
168,sad
168,sad
168,joy
169,surprise
169,surprise
169,joy
169,surprise
169,sad
169,sad
169,surprise
169,fear
169,surprise
169,surprise
169,joy
169,surprise
169,fear
169,sad
169,fear
169,fear
169,joy
169,sad
169,surprise
169,joy
169,joy
169,surprise
169,sad
169,surprise
169,sad
169,sad
169,joy
169,surprise
169,fear
169,fear
169,joy
169,surprise
169,joy
169,fear
169,joy
169,joy
169,sad
169,surprise
169,surprise
169,fear
169,surprise
169,fear
169,joy
169,disgust
169,sad
169,joy
169,joy
169,joy
169,sad
169,fear
169,joy
169,joy
169,surprise
169,joy
169,sad
169,surprise
169,sad
169,joy
169,surprise
169,surprise
169,joy
169,fear
169,joy
169,fear
169,sad
169,joy
169,joy
169,joy
169,sad
169,surprise
169,joy
169,joy
169,sad
169,sad
169,fear
169,surprise
169,sad
169,joy
169,joy
169,surprise
169,joy
169,sad
169,joy
169,fear
169,fear
169,joy
169,fear
169,joy
169,joy
169,sad
169,surprise
169,fear
169,joy
169,surprise
169,fear
169,joy
169,joy
169,sad
169,surprise
169,joy
169,fear
169,joy
169,sad
169,joy
169,fear
169,sad
169,joy
169,joy
169,joy
169,joy
169,sad
169,fear
169,surprise
169,sad
169,fear
169,joy
169,fear
169,surprise
169,joy
169,sad
169,joy
169,surprise
169,joy
169,sad
169,joy
169,joy
169,surprise
169,fear
169,joy
169,surprise
169,joy
169,joy
169,fear
169,sad
169,fear
169,joy
169,surprise
169,joy
169,fear
169,joy
169,joy
169,sad
169,joy
169,joy
169,surprise
169,sad
169,surprise
169,sad
169,joy
169,sad
169,fear
169,joy
169,joy
169,surprise
169,joy
169,joy
169,joy
169,surprise
169,joy
169,fear
169,joy
169,sad
169,surprise
169,sad
169,fear
169,joy
169,joy
169,surprise
169,fear
169,joy
169,fear
169,surprise
169,joy
169,joy
169,sad
169,joy
169,fear
169,joy
169,joy
169,joy
169,fear
169,surprise
169,sad
169,fear
169,surprise
169,joy
169,joy
169,fear
169,joy
169,joy
169,sad
169,joy
169,joy
169,sad
169,joy
169,surprise
169,sad
169,joy
169,fear
169,fear
169,joy
169,surprise
169,fear
169,surprise
169,joy
169,sad
169,fear
169,joy
169,joy
169,joy
169,fear
169,joy
169,fear
169,sad
169,joy
169,joy
169,joy
169,surprise
169,fear
169,joy
169,joy
169,joy
169,surprise
169,joy
169,fear
169,surprise
169,joy
169,fear
169,joy
169,sad
169,joy
169,joy
169,sad
169,joy
169,joy
169,fear
169,sad
169,sad
169,joy
169,joy
169,surprise
169,joy
169,anger
169,joy
169,surprise
169,sad
169,joy
169,surprise
169,joy
169,surprise
169,joy
169,joy
169,sad
169,joy
169,fear
169,sad
169,sad
169,surprise
169,sad
169,sad
169,sad
169,surprise
169,joy
169,joy
169,surprise
169,surprise
169,sad
169,disgust
169,sad
169,fear
169,fear
169,sad
169,sad
169,joy
169,joy
169,fear
169,joy
169,sad
169,fear
169,fear
169,sad
169,sad
169,anger
169,joy
169,joy
169,fear
169,joy
169,sad
169,sad
169,joy
169,anger
169,joy
169,sad
169,joy
169,sad
169,joy
169,anger
169,fear
169,sad
169,surprise
169,joy
169,fear
169,surprise
169,sad
169,joy
169,fear
169,fear
169,joy
169,fear
169,sad
169,sad
169,joy
170,surprise
170,surprise
170,joy
170,surprise
170,sad
170,sad
170,surprise
170,fear
170,surprise
170,surprise
170,joy
170,surprise
170,fear
170,sad
170,fear
170,fear
170,joy
170,sad
170,surprise
170,joy
170,joy
170,surprise
170,sad
170,surprise
170,sad
170,sad
170,joy
170,surprise
170,fear
170,fear
170,joy
170,surprise
170,joy
170,fear
170,joy
170,joy
170,sad
170,surprise
170,surprise
170,fear
170,surprise
170,fear
170,joy
170,disgust
170,sad
170,joy
170,joy
170,joy
170,sad
170,fear
170,joy
170,joy
170,surprise
170,joy
170,sad
170,surprise
170,sad
170,joy
170,surprise
170,surprise
170,joy
170,fear
170,joy
170,fear
170,sad
170,joy
170,joy
170,joy
170,sad
170,surprise
170,joy
170,joy
170,sad
170,sad
170,fear
170,surprise
170,sad
170,joy
170,joy
170,surprise
170,joy
170,sad
170,joy
170,fear
170,fear
170,joy
170,fear
170,joy
170,joy
170,sad
170,surprise
170,fear
170,joy
170,surprise
170,fear
170,joy
170,joy
170,sad
170,surprise
170,joy
170,fear
170,joy
170,sad
170,joy
170,fear
170,sad
170,joy
170,joy
170,joy
170,joy
170,sad
170,fear
170,surprise
170,sad
170,fear
170,joy
170,fear
170,surprise
170,joy
170,sad
170,joy
170,surprise
170,joy
170,sad
170,joy
170,joy
170,surprise
170,fear
170,joy
170,surprise
170,joy
170,joy
170,fear
170,sad
170,fear
170,joy
170,surprise
170,joy
170,fear
170,joy
170,joy
170,sad
170,joy
170,joy
170,surprise
170,sad
170,surprise
170,sad
170,joy
170,sad
170,fear
170,joy
170,joy
170,surprise
170,joy
170,joy
170,joy
170,surprise
170,joy
170,fear
170,joy
170,sad
170,surprise
170,sad
170,fear
170,joy
170,joy
170,surprise
170,fear
170,joy
170,fear
170,surprise
170,joy
170,joy
170,sad
170,joy
170,fear
170,joy
170,joy
170,joy
170,fear
170,surprise
170,sad
170,fear
170,surprise
170,joy
170,joy
170,fear
170,joy
170,joy
170,sad
170,joy
170,joy
170,sad
170,joy
170,surprise
170,sad
170,joy
170,fear
170,fear
170,joy
170,surprise
170,fear
170,surprise
170,joy
170,sad
170,fear
170,joy
170,joy
170,joy
170,fear
170,joy
170,fear
170,sad
170,joy
170,joy
170,joy
170,surprise
170,fear
170,joy
170,joy
170,joy
170,surprise
170,joy
170,fear
170,surprise
170,joy
170,fear
170,joy
170,sad
170,joy
170,joy
170,sad
170,joy
170,joy
170,fear
170,sad
170,sad
170,joy
170,joy
170,surprise
170,joy
170,anger
170,joy
170,surprise
170,sad
170,joy
170,surprise
170,joy
170,surprise
170,joy
170,joy
170,sad
170,joy
170,fear
170,sad
170,sad
170,surprise
170,sad
170,sad
170,sad
170,surprise
170,joy
170,joy
170,surprise
170,surprise
170,sad
170,disgust
170,sad
170,fear
170,fear
170,sad
170,sad
170,joy
170,joy
170,fear
170,joy
170,sad
170,fear
170,fear
170,sad
170,sad
170,anger
170,joy
170,joy
170,fear
170,joy
170,sad
170,sad
170,joy
170,anger
170,joy
170,sad
170,joy
170,sad
170,joy
170,anger
170,fear
170,sad
170,surprise
170,joy
170,fear
170,surprise
170,sad
170,joy
170,fear
170,fear
170,joy
170,fear
170,sad
170,sad
170,joy
171,surprise
171,surprise
171,joy
171,surprise
171,sad
171,sad
171,surprise
171,fear
171,surprise
171,surprise
171,joy
171,surprise
171,fear
171,sad
171,fear
171,fear
171,joy
171,sad
171,surprise
171,joy
171,joy
171,surprise
171,sad
171,surprise
171,sad
171,sad
171,joy
171,surprise
171,fear
171,fear
171,joy
171,surprise
171,joy
171,fear
171,joy
171,joy
171,sad
171,surprise
171,surprise
171,fear
171,surprise
171,fear
171,joy
171,disgust
171,sad
171,joy
171,joy
171,joy
171,sad
171,fear
171,joy
171,joy
171,surprise
171,joy
171,sad
171,surprise
171,sad
171,joy
171,surprise
171,surprise
171,joy
171,fear
171,joy
171,fear
171,sad
171,joy
171,joy
171,joy
171,sad
171,surprise
171,joy
171,joy
171,sad
171,sad
171,fear
171,surprise
171,sad
171,joy
171,joy
171,surprise
171,joy
171,sad
171,joy
171,fear
171,fear
171,joy
171,fear
171,joy
171,joy
171,sad
171,surprise
171,fear
171,joy
171,surprise
171,fear
171,joy
171,joy
171,sad
171,surprise
171,joy
171,fear
171,joy
171,sad
171,joy
171,fear
171,sad
171,joy
171,joy
171,joy
171,joy
171,sad
171,fear
171,surprise
171,sad
171,fear
171,joy
171,fear
171,surprise
171,joy
171,sad
171,joy
171,surprise
171,joy
171,sad
171,joy
171,joy
171,surprise
171,fear
171,joy
171,surprise
171,joy
171,joy
171,fear
171,sad
171,fear
171,joy
171,surprise
171,joy
171,fear
171,joy
171,joy
171,sad
171,joy
171,joy
171,surprise
171,sad
171,surprise
171,sad
171,joy
171,sad
171,fear
171,joy
171,joy
171,surprise
171,joy
171,joy
171,joy
171,surprise
171,joy
171,fear
171,joy
171,sad
171,surprise
171,sad
171,fear
171,joy
171,joy
171,surprise
171,fear
171,joy
171,fear
171,surprise
171,joy
171,joy
171,sad
171,joy
171,fear
171,joy
171,joy
171,joy
171,fear
171,surprise
171,sad
171,fear
171,surprise
171,joy
171,joy
171,fear
171,joy
171,joy
171,sad
171,joy
171,joy
171,sad
171,joy
171,surprise
171,sad
171,joy
171,fear
171,fear
171,joy
171,surprise
171,fear
171,surprise
171,joy
171,sad
171,fear
171,joy
171,joy
171,joy
171,fear
171,joy
171,fear
171,sad
171,joy
171,joy
171,joy
171,surprise
171,fear
171,joy
171,joy
171,joy
171,surprise
171,joy
171,fear
171,surprise
171,joy
171,fear
171,joy
171,sad
171,joy
171,joy
171,sad
171,joy
171,joy
171,fear
171,sad
171,sad
171,joy
171,joy
171,surprise
171,joy
171,anger
171,joy
171,surprise
171,sad
171,joy
171,surprise
171,joy
171,surprise
171,joy
171,joy
171,sad
171,joy
171,fear
171,sad
171,sad
171,surprise
171,sad
171,sad
171,sad
171,surprise
171,joy
171,joy
171,surprise
171,surprise
171,sad
171,disgust
171,sad
171,fear
171,fear
171,sad
171,sad
171,joy
171,joy
171,fear
171,joy
171,sad
171,fear
171,fear
171,sad
171,sad
171,anger
171,joy
171,joy
171,fear
171,joy
171,sad
171,sad
171,joy
171,anger
171,joy
171,sad
171,joy
171,sad
171,joy
171,anger
171,fear
171,sad
171,surprise
171,joy
171,fear
171,surprise
171,sad
171,joy
171,fear
171,fear
171,joy
171,fear
171,sad
171,sad
171,joy
172,surprise
172,surprise
172,joy
172,surprise
172,sad
172,sad
172,surprise
172,fear
172,surprise
172,surprise
172,joy
172,surprise
172,fear
172,sad
172,fear
172,fear
172,joy
172,sad
172,surprise
172,joy
172,joy
172,surprise
172,sad
172,surprise
172,sad
172,sad
172,joy
172,surprise
172,fear
172,fear
172,joy
172,surprise
172,joy
172,fear
172,joy
172,joy
172,sad
172,surprise
172,surprise
172,fear
172,surprise
172,fear
172,joy
172,disgust
172,sad
172,joy
172,joy
172,joy
172,sad
172,fear
172,joy
172,joy
172,surprise
172,joy
172,sad
172,surprise
172,sad
172,joy
172,surprise
172,surprise
172,joy
172,fear
172,joy
172,fear
172,sad
172,joy
172,joy
172,joy
172,sad
172,surprise
172,joy
172,joy
172,sad
172,sad
172,fear
172,surprise
172,sad
172,joy
172,joy
172,surprise
172,joy
172,sad
172,joy
172,fear
172,fear
172,joy
172,fear
172,joy
172,joy
172,sad
172,surprise
172,fear
172,joy
172,surprise
172,fear
172,joy
172,joy
172,sad
172,surprise
172,joy
172,fear
172,joy
172,sad
172,joy
172,fear
172,sad
172,joy
172,joy
172,joy
172,joy
172,sad
172,fear
172,surprise
172,sad
172,fear
172,joy
172,fear
172,surprise
172,joy
172,sad
172,joy
172,surprise
172,joy
172,sad
172,joy
172,joy
172,surprise
172,fear
172,joy
172,surprise
172,joy
172,joy
172,fear
172,sad
172,fear
172,joy
172,surprise
172,joy
172,fear
172,joy
172,joy
172,sad
172,joy
172,joy
172,surprise
172,sad
172,surprise
172,sad
172,joy
172,sad
172,fear
172,joy
172,joy
172,surprise
172,joy
172,joy
172,joy
172,surprise
172,joy
172,fear
172,joy
172,sad
172,surprise
172,sad
172,fear
172,joy
172,joy
172,surprise
172,fear
172,joy
172,fear
172,surprise
172,joy
172,joy
172,sad
172,joy
172,fear
172,joy
172,joy
172,joy
172,fear
172,surprise
172,sad
172,fear
172,surprise
172,joy
172,joy
172,fear
172,joy
172,joy
172,sad
172,joy
172,joy
172,sad
172,joy
172,surprise
172,sad
172,joy
172,fear
172,fear
172,joy
172,surprise
172,fear
172,surprise
172,joy
172,sad
172,fear
172,joy
172,joy
172,joy
172,fear
172,joy
172,fear
172,sad
172,joy
172,joy
172,joy
172,surprise
172,fear
172,joy
172,joy
172,joy
172,surprise
172,joy
172,fear
172,surprise
172,joy
172,fear
172,joy
172,sad
172,joy
172,joy
172,sad
172,joy
172,joy
172,fear
172,sad
172,sad
172,joy
172,joy
172,surprise
172,joy
172,anger
172,joy
172,surprise
172,sad
172,joy
172,surprise
172,joy
172,surprise
172,joy
172,joy
172,sad
172,joy
172,fear
172,sad
172,sad
172,surprise
172,sad
172,sad
172,sad
172,surprise
172,joy
172,joy
172,surprise
172,surprise
172,sad
172,disgust
172,sad
172,fear
172,fear
172,sad
172,sad
172,joy
172,joy
172,fear
172,joy
172,sad
172,fear
172,fear
172,sad
172,sad
172,anger
172,joy
172,joy
172,fear
172,joy
172,sad
172,sad
172,joy
172,anger
172,joy
172,sad
172,joy
172,sad
172,joy
172,anger
172,fear
172,sad
172,surprise
172,joy
172,fear
172,surprise
172,sad
172,joy
172,fear
172,fear
172,joy
172,fear
172,sad
172,sad
172,joy
173,surprise
173,surprise
173,joy
173,surprise
173,sad
173,sad
173,surprise
173,fear
173,surprise
173,surprise
173,joy
173,surprise
173,fear
173,sad
173,fear
173,fear
173,joy
173,sad
173,surprise
173,joy
173,joy
173,surprise
173,sad
173,surprise
173,sad
173,sad
173,joy
173,surprise
173,fear
173,fear
173,joy
173,surprise
173,joy
173,fear
173,joy
173,joy
173,sad
173,surprise
173,surprise
173,fear
173,surprise
173,fear
173,joy
173,disgust
173,sad
173,joy
173,joy
173,joy
173,sad
173,fear
173,joy
173,joy
173,surprise
173,joy
173,sad
173,surprise
173,sad
173,joy
173,surprise
173,surprise
173,joy
173,fear
173,joy
173,fear
173,sad
173,joy
173,joy
173,joy
173,sad
173,surprise
173,joy
173,joy
173,sad
173,sad
173,fear
173,surprise
173,sad
173,joy
173,joy
173,surprise
173,joy
173,sad
173,joy
173,fear
173,fear
173,joy
173,fear
173,joy
173,joy
173,sad
173,surprise
173,fear
173,joy
173,surprise
173,fear
173,joy
173,joy
173,sad
173,surprise
173,joy
173,fear
173,joy
173,sad
173,joy
173,fear
173,sad
173,joy
173,joy
173,joy
173,joy
173,sad
173,fear
173,surprise
173,sad
173,fear
173,joy
173,fear
173,surprise
173,joy
173,sad
173,joy
173,surprise
173,joy
173,sad
173,joy
173,joy
173,surprise
173,fear
173,joy
173,surprise
173,joy
173,joy
173,fear
173,sad
173,fear
173,joy
173,surprise
173,joy
173,fear
173,joy
173,joy
173,sad
173,joy
173,joy
173,surprise
173,sad
173,surprise
173,sad
173,joy
173,sad
173,fear
173,joy
173,joy
173,surprise
173,joy
173,joy
173,joy
173,surprise
173,joy
173,fear
173,joy
173,sad
173,surprise
173,sad
173,fear
173,joy
173,joy
173,surprise
173,fear
173,joy
173,fear
173,surprise
173,joy
173,joy
173,sad
173,joy
173,fear
173,joy
173,joy
173,joy
173,fear
173,surprise
173,sad
173,fear
173,surprise
173,joy
173,joy
173,fear
173,joy
173,joy
173,sad
173,joy
173,joy
173,sad
173,joy
173,surprise
173,sad
173,joy
173,fear
173,fear
173,joy
173,surprise
173,fear
173,surprise
173,joy
173,sad
173,fear
173,joy
173,joy
173,joy
173,fear
173,joy
173,fear
173,sad
173,joy
173,joy
173,joy
173,surprise
173,fear
173,joy
173,joy
173,joy
173,surprise
173,joy
173,fear
173,surprise
173,joy
173,fear
173,joy
173,sad
173,joy
173,joy
173,sad
173,joy
173,joy
173,fear
173,sad
173,sad
173,joy
173,joy
173,surprise
173,joy
173,anger
173,joy
173,surprise
173,sad
173,joy
173,surprise
173,joy
173,surprise
173,joy
173,joy
173,sad
173,joy
173,fear
173,sad
173,sad
173,surprise
173,sad
173,sad
173,sad
173,surprise
173,joy
173,joy
173,surprise
173,surprise
173,sad
173,disgust
173,sad
173,fear
173,fear
173,sad
173,sad
173,joy
173,joy
173,fear
173,joy
173,sad
173,fear
173,fear
173,sad
173,sad
173,anger
173,joy
173,joy
173,fear
173,joy
173,sad
173,sad
173,joy
173,anger
173,joy
173,sad
173,joy
173,sad
173,joy
173,anger
173,fear
173,sad
173,surprise
173,joy
173,fear
173,surprise
173,sad
173,joy
173,fear
173,fear
173,joy
173,fear
173,sad
173,sad
173,joy
174,surprise
174,surprise
174,joy
174,surprise
174,sad
174,sad
174,surprise
174,fear
174,surprise
174,surprise
174,joy
174,surprise
174,fear
174,sad
174,fear
174,fear
174,joy
174,sad
174,surprise
174,joy
174,joy
174,surprise
174,sad
174,surprise
174,sad
174,sad
174,joy
174,surprise
174,fear
174,fear
174,joy
174,surprise
174,joy
174,fear
174,joy
174,joy
174,sad
174,surprise
174,surprise
174,fear
174,surprise
174,fear
174,joy
174,disgust
174,sad
174,joy
174,joy
174,joy
174,sad
174,fear
174,joy
174,joy
174,surprise
174,joy
174,sad
174,surprise
174,sad
174,joy
174,surprise
174,surprise
174,joy
174,fear
174,joy
174,fear
174,sad
174,joy
174,joy
174,joy
174,sad
174,surprise
174,joy
174,joy
174,sad
174,sad
174,fear
174,surprise
174,sad
174,joy
174,joy
174,surprise
174,joy
174,sad
174,joy
174,fear
174,fear
174,joy
174,fear
174,joy
174,joy
174,sad
174,surprise
174,fear
174,joy
174,surprise
174,fear
174,joy
174,joy
174,sad
174,surprise
174,joy
174,fear
174,joy
174,sad
174,joy
174,fear
174,sad
174,joy
174,joy
174,joy
174,joy
174,sad
174,fear
174,surprise
174,sad
174,fear
174,joy
174,fear
174,surprise
174,joy
174,sad
174,joy
174,surprise
174,joy
174,sad
174,joy
174,joy
174,surprise
174,fear
174,joy
174,surprise
174,joy
174,joy
174,fear
174,sad
174,fear
174,joy
174,surprise
174,joy
174,fear
174,joy
174,joy
174,sad
174,joy
174,joy
174,surprise
174,sad
174,surprise
174,sad
174,joy
174,sad
174,fear
174,joy
174,joy
174,surprise
174,joy
174,joy
174,joy
174,surprise
174,joy
174,fear
174,joy
174,sad
174,surprise
174,sad
174,fear
174,joy
174,joy
174,surprise
174,fear
174,joy
174,fear
174,surprise
174,joy
174,joy
174,sad
174,joy
174,fear
174,joy
174,joy
174,joy
174,fear
174,surprise
174,sad
174,fear
174,surprise
174,joy
174,joy
174,fear
174,joy
174,joy
174,sad
174,joy
174,joy
174,sad
174,joy
174,surprise
174,sad
174,joy
174,fear
174,fear
174,joy
174,surprise
174,fear
174,surprise
174,joy
174,sad
174,fear
174,joy
174,joy
174,joy
174,fear
174,joy
174,fear
174,sad
174,joy
174,joy
174,joy
174,surprise
174,fear
174,joy
174,joy
174,joy
174,surprise
174,joy
174,fear
174,surprise
174,joy
174,fear
174,joy
174,sad
174,joy
174,joy
174,sad
174,joy
174,joy
174,fear
174,sad
174,sad
174,joy
174,joy
174,surprise
174,joy
174,anger
174,joy
174,surprise
174,sad
174,joy
174,surprise
174,joy
174,surprise
174,joy
174,joy
174,sad
174,joy
174,fear
174,sad
174,sad
174,surprise
174,sad
174,sad
174,sad
174,surprise
174,joy
174,joy
174,surprise
174,surprise
174,sad
174,disgust
174,sad
174,fear
174,fear
174,sad
174,sad
174,joy
174,joy
174,fear
174,joy
174,sad
174,fear
174,fear
174,sad
174,sad
174,anger
174,joy
174,joy
174,fear
174,joy
174,sad
174,sad
174,joy
174,anger
174,joy
174,sad
174,joy
174,sad
174,joy
174,anger
174,fear
174,sad
174,surprise
174,joy
174,fear
174,surprise
174,sad
174,joy
174,fear
174,fear
174,joy
174,fear
174,sad
174,sad
174,joy
175,surprise
175,surprise
175,joy
175,surprise
175,sad
175,sad
175,surprise
175,fear
175,surprise
175,surprise
175,joy
175,surprise
175,fear
175,sad
175,fear
175,fear
175,joy
175,sad
175,surprise
175,joy
175,joy
175,surprise
175,sad
175,surprise
175,sad
175,sad
175,joy
175,surprise
175,fear
175,fear
175,joy
175,surprise
175,joy
175,fear
175,joy
175,joy
175,sad
175,surprise
175,surprise
175,fear
175,surprise
175,fear
175,joy
175,disgust
175,sad
175,joy
175,joy
175,joy
175,sad
175,fear
175,joy
175,joy
175,surprise
175,joy
175,sad
175,surprise
175,sad
175,joy
175,surprise
175,surprise
175,joy
175,fear
175,joy
175,fear
175,sad
175,joy
175,joy
175,joy
175,sad
175,surprise
175,joy
175,joy
175,sad
175,sad
175,fear
175,surprise
175,sad
175,joy
175,joy
175,surprise
175,joy
175,sad
175,joy
175,fear
175,fear
175,joy
175,fear
175,joy
175,joy
175,sad
175,surprise
175,fear
175,joy
175,surprise
175,fear
175,joy
175,joy
175,sad
175,surprise
175,joy
175,fear
175,joy
175,sad
175,joy
175,fear
175,sad
175,joy
175,joy
175,joy
175,joy
175,sad
175,fear
175,surprise
175,sad
175,fear
175,joy
175,fear
175,surprise
175,joy
175,sad
175,joy
175,surprise
175,joy
175,sad
175,joy
175,joy
175,surprise
175,fear
175,joy
175,surprise
175,joy
175,joy
175,fear
175,sad
175,fear
175,joy
175,surprise
175,joy
175,fear
175,joy
175,joy
175,sad
175,joy
175,joy
175,surprise
175,sad
175,surprise
175,sad
175,joy
175,sad
175,fear
175,joy
175,joy
175,surprise
175,joy
175,joy
175,joy
175,surprise
175,joy
175,fear
175,joy
175,sad
175,surprise
175,sad
175,fear
175,joy
175,joy
175,surprise
175,fear
175,joy
175,fear
175,surprise
175,joy
175,joy
175,sad
175,joy
175,fear
175,joy
175,joy
175,joy
175,fear
175,surprise
175,sad
175,fear
175,surprise
175,joy
175,joy
175,fear
175,joy
175,joy
175,sad
175,joy
175,joy
175,sad
175,joy
175,surprise
175,sad
175,joy
175,fear
175,fear
175,joy
175,surprise
175,fear
175,surprise
175,joy
175,sad
175,fear
175,joy
175,joy
175,joy
175,fear
175,joy
175,fear
175,sad
175,joy
175,joy
175,joy
175,surprise
175,fear
175,joy
175,joy
175,joy
175,surprise
175,joy
175,fear
175,surprise
175,joy
175,fear
175,joy
175,sad
175,joy
175,joy
175,sad
175,joy
175,joy
175,fear
175,sad
175,sad
175,joy
175,joy
175,surprise
175,joy
175,anger
175,joy
175,surprise
175,sad
175,joy
175,surprise
175,joy
175,surprise
175,joy
175,joy
175,sad
175,joy
175,fear
175,sad
175,sad
175,surprise
175,sad
175,sad
175,sad
175,surprise
175,joy
175,joy
175,surprise
175,surprise
175,sad
175,disgust
175,sad
175,fear
175,fear
175,sad
175,sad
175,joy
175,joy
175,fear
175,joy
175,sad
175,fear
175,fear
175,sad
175,sad
175,anger
175,joy
175,joy
175,fear
175,joy
175,sad
175,sad
175,joy
175,anger
175,joy
175,sad
175,joy
175,sad
175,joy
175,anger
175,fear
175,sad
175,surprise
175,joy
175,fear
175,surprise
175,sad
175,joy
175,fear
175,fear
175,joy
175,fear
175,sad
175,sad
175,joy
176,surprise
176,surprise
176,joy
176,surprise
176,sad
176,sad
176,surprise
176,fear
176,surprise
176,surprise
176,joy
176,surprise
176,fear
176,sad
176,fear
176,fear
176,joy
176,sad
176,surprise
176,joy
176,joy
176,surprise
176,sad
176,surprise
176,sad
176,sad
176,joy
176,surprise
176,fear
176,fear
176,joy
176,surprise
176,joy
176,fear
176,joy
176,joy
176,sad
176,surprise
176,surprise
176,fear
176,surprise
176,fear
176,joy
176,disgust
176,sad
176,joy
176,joy
176,joy
176,sad
176,fear
176,joy
176,joy
176,surprise
176,joy
176,sad
176,surprise
176,sad
176,joy
176,surprise
176,surprise
176,joy
176,fear
176,joy
176,fear
176,sad
176,joy
176,joy
176,joy
176,sad
176,surprise
176,joy
176,joy
176,sad
176,sad
176,fear
176,surprise
176,sad
176,joy
176,joy
176,surprise
176,joy
176,sad
176,joy
176,fear
176,fear
176,joy
176,fear
176,joy
176,joy
176,sad
176,surprise
176,fear
176,joy
176,surprise
176,fear
176,joy
176,joy
176,sad
176,surprise
176,joy
176,fear
176,joy
176,sad
176,joy
176,fear
176,sad
176,joy
176,joy
176,joy
176,joy
176,sad
176,fear
176,surprise
176,sad
176,fear
176,joy
176,fear
176,surprise
176,joy
176,sad
176,joy
176,surprise
176,joy
176,sad
176,joy
176,joy
176,surprise
176,fear
176,joy
176,surprise
176,joy
176,joy
176,fear
176,sad
176,fear
176,joy
176,surprise
176,joy
176,fear
176,joy
176,joy
176,sad
176,joy
176,joy
176,surprise
176,sad
176,surprise
176,sad
176,joy
176,sad
176,fear
176,joy
176,joy
176,surprise
176,joy
176,joy
176,joy
176,surprise
176,joy
176,fear
176,joy
176,sad
176,surprise
176,sad
176,fear
176,joy
176,joy
176,surprise
176,fear
176,joy
176,fear
176,surprise
176,joy
176,joy
176,sad
176,joy
176,fear
176,joy
176,joy
176,joy
176,fear
176,surprise
176,sad
176,fear
176,surprise
176,joy
176,joy
176,fear
176,joy
176,joy
176,sad
176,joy
176,joy
176,sad
176,joy
176,surprise
176,sad
176,joy
176,fear
176,fear
176,joy
176,surprise
176,fear
176,surprise
176,joy
176,sad
